keyword,year,title,description,pubDate,originallink,link
탕후루,2023,"<b>탕후루</b>, 자주 먹어도 정말 괜찮을까?","흑당, 마라탕에 이어 이제는 ‘<b>탕후루</b>의 시대’라 해도 모자람이 없는 요즘. 달콤하고 바삭하기만 한... https://www.wkorea.com/<b>2023</b>/08/28/%eb%a7%a4%ec%9d%bc-%ec%96%b4%ec%8b%b1%ed%95%98%eb%a9%b4-%ec%83%9d%ea%b8%b0%eb%8a%94-%ec%9d%bc/ https... ",2023-09-25 08:18:00+00:00,https://www.wkorea.com/2023/09/25/%ed%83%95%ec%b5%9c%eb%aa%87-%ed%83%95%ed%9b%84%eb%a3%a8-%ec%b5%9c%eb%8c%80-%eb%aa%87-%ea%b0%9c%ea%b9%8c%ec%a7%80-%eb%a8%b9%ec%9d%84-%ec%88%98-%ec%9e%88%ec%96%b4%ec%9a%94/?utm_source=naver&utm_medium=partnership,https://www.wkorea.com/2023/09/25/%ed%83%95%ec%b5%9c%eb%aa%87-%ed%83%95%ed%9b%84%eb%a3%a8-%ec%b5%9c%eb%8c%80-%eb%aa%87-%ea%b0%9c%ea%b9%8c%ec%a7%80-%eb%a8%b9%ec%9d%84-%ec%88%98-%ec%9e%88%ec%96%b4%ec%9a%94/?utm_source=naver&utm_medium=partnership
탕후루,2023,'<b>탕후루</b>' 열풍이 주가 올렸다?…설탕주 오른 이유 따로 있다,우아한형제들의 '배민트렌드<b>2023</b> 가을·겨울편'에 따르면 지난 7월 배달의민족 내 <b>탕후루</b> 검색량이 지난 1월과 비교해 47.3배 늘었다. 한국농수산식품유통공사가 발표한 '식품산업통계정보'에서도 지난 7월 30일부터 이 달... ,2023-09-24 20:40:00+00:00,http://news.mt.co.kr/mtview.php?no=2023092422065237171,https://n.news.naver.com/mnews/article/008/0004942270?sid=101
탕후루,2023,소아당뇨 염려에…‘왕가<b>탕후루</b>’ 대표 국감 간다,"과일꼬치에 설탕시럽을 입힌 간식 ‘<b>탕후루</b>’, 저가형 프랜차이즈 카페의 달콤한 대용량 음료 등이... 특히 초등학생 소아당뇨 환자는 2021년 817명에서 2022년 913명, <b>2023</b>년 1030명으로 2년 만에 26.1%나 늘었다.... ",2023-09-24 12:25:00+00:00,https://www.khan.co.kr/article/202309242124005,https://n.news.naver.com/mnews/article/032/0003251259?sid=102
탕후루,2023,[단독] <b>탕후루</b>·대용량음료 유행 괜찮나··· 초중고 소아당뇨 환자 2년...,"과일꼬치에 설탕시럽을 입힌 간식 ‘<b>탕후루</b>’, 저가형 프랜차이즈 카페의 달콤한 대용량 음료 등이... 특히 초등학생 소아당뇨 환자는 2021년 817명에서 2022년 913명, <b>2023</b>년 1030명으로 2년만에 26.1%나 늘었다. 소아당뇨는... ",2023-09-24 06:41:00+00:00,https://www.khan.co.kr/article/202309241540001,https://n.news.naver.com/mnews/article/032/0003251183?sid=102
탕후루,2023,"'<b>탕후루</b> 열풍' 이 정도야?…&quot;달달하네&quot; 26% 뛴 설탕주, 진짜 이유는",우아한형제들의 '배민트렌드<b>2023</b> 가을·겨울편'에 따르면 지난 7월 배달의민족 내 <b>탕후루</b> 검색량이 지난 1월과 비교해 47.3배 늘어난 것으로 확인됐다. 한국농수산식품유통공사가 발표한 '식품산업통계정보'에서도 지난... ,2023-09-22 22:00:00+00:00,http://news.mt.co.kr/mtview.php?no=2023092210062193698,https://n.news.naver.com/mnews/article/008/0004941989?sid=101
탕후루,2023,주식시장까지 넘보는 <b>탕후루</b>의 인기…주가 급등한 종목은?,지난 9월 13일 배달의민족이 발표한 '배민트렌드<b>2023</b> 가을·겨울편'에 따르면 지난 7월 배민 키워드에서 <b>탕후루</b> 검색량은 올해 1월과 비교해 47.3배 증가했으며 전체 검색어 순위는 3위를 기록했다. 또한 <b>탕후루</b>... ,2023-09-21 05:01:00+00:00,http://weekly.chosun.com/news/articleView.html?idxno=29069,https://n.news.naver.com/mnews/article/053/0000038614?sid=101
탕후루,2023,'비닐 <b>탕후루</b>' 등 <b>탕후루</b>의 다양한 변주…혈당 스파이크도 주의해야,그야말로 엄청난 인기몰이 중인 <b>탕후루</b>다. 지난 13일 우아한형제들의 '배민트렌드<b>2023</b> 가을·겨울편'에 따르면 7월 배달의민족 애플리케이션 내 <b>탕후루</b> 검색량은 지난 1월과 비교해 47.3배 증가했다. MZ세대를 중심으로 유행... ,2023-09-21 02:14:00+00:00,https://www.kizmom.com/news/articleView.html?idxno=78883,https://www.kizmom.com/news/articleView.html?idxno=78883
탕후루,2023,&quot;수익률이 달달하네&quot; <b>탕후루</b> 열풍 와중에 웃는 당뇨 테마주,우아한형제들의 '배민트렌드<b>2023</b> 가을·겨울편'에 따르면 올해 7월 배달의민족 내 <b>탕후루</b> 검색량은 지난 1월과 비교해 47.3배 늘었다. 앞서 <b>탕후루</b>가 젊은 층을 중심으로 인기를 끌면서 당뇨 등 건강 문제가 우려됐다.... ,2023-09-20 06:37:00+00:00,https://view.asiae.co.kr/article/2023092015302725505,https://n.news.naver.com/mnews/article/277/0005317174?sid=101
탕후루,2023,"'성지순례' MZ 성직자 3인방, 대세 음식 '<b>탕후루</b>' 먹방! 인기 인정",마라탕으로 든든한 식사를 마친 성직자들이 다음으로 향한 곳은 <b>2023</b>년 대한민국을 강타한 길거리 음식 '<b>탕후루</b>' 가게였다. 극강의 달콤함을 지닌 <b>탕후루</b>는 10대들의 '인생 음식'으로 꼽힐 정도로 인기가 뜨겁다고. 3인의... ,2023-11-08 05:18:00+00:00,http://www.newsinside.kr/news/articleView.html?idxno=1384124,http://www.newsinside.kr/news/articleView.html?idxno=1384124
탕후루,2023,'<b>탕후루</b> 광풍' 주식 시장 덮쳤다…'6배 잭팟' 터진 종목,&quot;탕최몇?&quot; (<b>탕후루</b> 최대 몇개까지 가능의 준말) <b>탕후루</b> 광풍으로 전국이 들썩이고 있다. 틱톡과 유튜브엔... 태국 설탕생산자협회는 <b>2023</b>∼2024년 설탕 수확량이 900만톤 수준에 그칠 것으로 예측했다. 이처럼 전 세계적으로... ,2023-09-20 00:47:00+00:00,https://www.hankyung.com/article/2023092025356,https://n.news.naver.com/mnews/article/015/0004893945?sid=101
탕후루,2023,"'성지순례' MZ 성직자 3인방, 대세음식 마라탕-<b>탕후루</b> 먹방 후 인기 인정",마라탕으로 든든한 식사를 마친 성직자들이 다음으로 향한 곳은 <b>2023</b>년 대한민국을 강타한 길거리 음식 ‘<b>탕후루</b>’ 가게였다. 극강의 달콤함을 지닌 <b>탕후루</b>는 10대들의 ‘인생 음식’으로 꼽힐 정도로 인기가 뜨겁다고.... ,2023-11-08 01:44:00+00:00,http://biz.heraldcorp.com/view.php?ud=202311081041210602520_1,https://m.entertain.naver.com/article/112/0003663254
탕후루,2023,[분석] 스무디보다 <b>탕후루</b>? 당 함유량 따져보니,"국내 유명 <b>탕후루</b> 프랜차이즈 업체로부터 제공받은 영양성분 분석자료(<b>2023</b>년 8월 검사분)에 따르면, 해당 업체 <b>탕후루</b>의 당류는 과일마다 조금씩 차이가 있으나 보통 한 꼬치(중량: 53g~109g)당 포함된 당류는 10~25g... ",2023-09-19 08:08:00+00:00,https://www.newstof.com/news/articleView.html?idxno=21649,https://www.newstof.com/news/articleView.html?idxno=21649
탕후루,2023,"(주)달콤나라앨리스 '달콤왕가<b>탕후루</b>', '왕가<b>탕후루</b>' 브랜드통합…매장...","2021년 프랜차이즈로 전환한 후, 달콤왕가<b>탕후루</b>와 왕가<b>탕후루</b> 두 개의 브랜드로 운영해 왔으나 <b>2023</b>년 9월 12일 달콤왕가<b>탕후루</b> 단독 브랜드로 통합했다. 현재 달콤왕가<b>탕후루</b>의 전국 매장 수는 총 420개, 연내 450개로... ",2023-09-19 06:44:00+00:00,https://www.incheonilbo.com/news/articleView.html?idxno=1212430,https://www.incheonilbo.com/news/articleView.html?idxno=1212430
탕후루,2023,“마라탕 먹고 <b>탕후루</b>로 입가심”…‘맵단맵단’ 코스에 푹 빠진 10대들,배달의민족이 최근 공개한 ‘배민트렌드 <b>2023</b> 가을·겨울편’에 따르면 지난 7월 기준 <b>탕후루</b> 검색량은 올해 1월 대비 47.3배 늘었다. 지난해까지만 해도 <b>탕후루</b>는 배민 검색 순위 밖이었으나 올해 길거리 간식으로... ,2023-09-16 23:05:00+00:00,https://www.mk.co.kr/article/10831098,https://n.news.naver.com/mnews/article/009/0005187540?sid=103
탕후루,2023,SNS가 만든 디저트 시장... 역대급 강자 '<b>탕후루</b>' 다음은?,<b>2023</b>년: 양적 소비 팽창하는 <b>탕후루</b> 시대 <b>탕후루</b>는 반짝 유행을 넘어 ‘롱런’할까. 조짐은 좋다. 400개 점포를 돌파한 ‘왕가<b>탕후루</b>’를 비롯해 ‘황후<b>탕후루</b>’ ‘판다<b>탕후루</b>’ 등 관련 매장은 빠르게 증가하고 있다.... ,2023-09-16 22:01:00+00:00,https://www.hankookilbo.com/News/Read/A2023091509080001607?did=NA,https://n.news.naver.com/mnews/article/469/0000760929?sid=103
