keyword,year,title,description,pubDate,originallink,link
탕후루,,"[친절한 경제] 중고생들 용돈 어디에?…<b>탕후루</b> 열풍도 끝, 새로 뜬 최애","&lt;기자&gt; 한때 학생들한테 <b>탕후루</b>가 정말 인기가 많았죠. 데이터를 분석해 보니까 이제는 <b>탕후루</b> 가고 그... 일단 가격지수가 뭐냐면, 2014년에서 <b>2016</b>년 평균가격을 100을 두고 비교해 나타낸 수치인데요. 유제품 가격지수는... ",,https://news.sbs.co.kr/news/endPage.do?news_id=N1008022540&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0001240492?sid=101
탕후루,,"[한·중 교류 해빙 기대감] 한국에서, 중국에서 '놀고 보고 즐기고'… 관...","실제로 중국 정부는 <b>2016</b>년 말 한국행 단체여행을 축소하고 중국의 한 음원 유통 사이트에서는 K-팝 차트를... 기념품을 구매하고 커피나 <b>탕후루</b>, 꼬치 등 간단한 간식을 즐기는 한국인도 부지기수다. 최근 중국 상하이를... ",,https://www.ajunews.com/view/20250219165111597,https://www.ajunews.com/view/20250219165111597
탕후루,,"[손병관의 뉴스프레소] '곽종근 회유설' 주장한 성일종, 유령이 '끌어내...","2023년말 817개 대비 53%가 폐업했고, 이 중에는 <b>2016</b>년 이전에 개업한 오래된 가게도 7개 포함돼 있었다. <b>탕후루</b> 가게는 술은 팔지 않는 '휴게음식점'으로 허가를 받아 영업해왔는데, 휴게음식점 폐업률도 2021년 12.8%에서... ",,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003103167&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002462446?sid=102
탕후루,,그 많던 <b>탕후루</b> 가게 어디로…폐업까지 평균 3년 ‘짧은 생애’,"이 중에는 <b>2016</b>년 이전에 개업한 오래된 가게도 7개 포함돼 있다. <b>탕후루</b> 가게는 술은 팔지 않는 휴게음식점으로 허가를 받아 영업한다. 커피숍이나 패스트푸드점, 편의점 내 휴게음식점, 푸드트럭 같은 별도... ",,https://www.hani.co.kr/arti/economy/economy_general/1182176.html,https://n.news.naver.com/mnews/article/028/0002730861?sid=101
탕후루,,"[콘텐츠&amp;피플] 박창우 순이엔티 대표, “숏폼, 깊이 있는 스토리로 진화...","숏폼에서 미드폼, 커머스까지… 사업 다각화 성과 <b>2016</b>년 공연기획자 출신 박창우 대표가 설립한 순이엔티는... 통해 '마라<b>탕후루</b>' 커버 콘텐츠 등 화제를 모았다. 또한 마드리드 관광청 아시아 홍보대행을 2년 연속 맡으며... ",,https://www.etnews.com/20250210000311,https://n.news.naver.com/mnews/article/030/0003282629?sid=105
탕후루,,"무에서 유를 창조하라, 기획자의 숏폼 도전 기지 [CEO의 방]","<b>탕후루</b> 숏츠부터 가수 비비의 밤양갱 영상까지 전 국민적으로 사랑받은 숏츠들이 순이엔티... 쌓고 <b>2016</b>년 순이엔티를 설립했다. 이후 박 대표는 부천국제영화제 개폐막식, 아시아드라마 어워즈, 두바이-kon 등을... ",,https://economist.co.kr/article/view/ecn202412090061,https://n.news.naver.com/mnews/article/243/0000069683?sid=101
탕후루,,첨단기술 쏙쏙 빼가더니…<b>탕후루</b> 막대기처럼 버렸다,A씨는 지난 <b>2016</b>년 10월 CXMT에 5년 계약으로 입사했다가 3년6개월만에 퇴사를 강요받고 쫓겨났다. 이후 기술 유출자로 낙인찍혀 우리나라로 귀국하지 못하고 인근 지역의 회사 3곳에서 일한 것으로 전해진다. 업계... ,,https://view.asiae.co.kr/article/2024120214001419576,https://n.news.naver.com/mnews/article/277/0005510722?sid=101
탕후루,,"[기자수첩] 블루보틀, 6년 만에 배달 서비스 개시한 이유",지난 <b>2016</b>년 미국 햄버거 프랜차이즈 쉐이크쉑이 국내에 진출했을 때가 대표적이다. 당시 국내 1호 방문객은... <b>탕후루</b>의 시대가 오는가 하면 두바이 초콜릿을 구하기 위해 줄을 서기도 한다. 몇 년이 지나면 그들 대부분은... ,,https://zdnet.co.kr/view/?no=20241108150700,https://n.news.naver.com/mnews/article/092/0002351717?sid=105
탕후루,,두바이 초콜릿의 유통기한은? 데이터로 본 디저트 트렌드,<b>2016</b>년 하반기 인기를 얻었던 대만 카스텔라는 지금의 <b>탕후루</b>처럼 하나의 사회적 현상이었다. 대만 카스텔라 가게가 우후죽순 생겼지만 ‘먹거리 X파일’ 방송에서 부정적 이슈로 다뤄지며 하락의 길을 걷게 됐다. 2020년... ,,https://woman.donga.com/3/all/12/5247328/1,https://woman.donga.com/3/all/12/5247328/1
탕후루,,"한가인, 첫 <b>탕후루</b> 먹방…“조증 올 거 같아”","배우 한가인이 <b>탕후루</b> 먹방을 펼쳤다. 22일 유튜브 채널 ‘자유부인 한가인’에는 ‘절세미녀 한가인은 뭘... 연상의 배우 연정훈과 결혼했다. 두 사람은 <b>2016</b>년 딸 제이를, 2019년 아들 제우를 품에 안았다. 박민지 온라인 기자",,https://www.sportsworldi.com/newsView/20241022525876,https://m.entertain.naver.com/article/396/0000692415
탕후루,,"디저트39, 전문 인력 없이도 가능한 효율적 운영 가능","특히, 유행성 아이템인 벌집 아이스크림(2013), 대만 카스테라(<b>2016</b>), 흑당 버블티(2018), <b>탕후루</b>(2023) 등과 같이 일시적인 인기를 끄는 브랜드가 아닌 장기적으로 운영이 가능한 브랜드를 선택해야 한다. 이러한 상황 속에서... ",,https://www.vegannews.co.kr/news/article.html?no=25573,https://www.vegannews.co.kr/news/article.html?no=25573
탕후루,,[트렌드경제] 헬시 플레저에 인기 끄는 '제로'…'콜라부터 아이스크림까...,"또 다량의 설탕 코팅으로 만들어 당류, 칼로리 등에 대한 우려가 깊었던 <b>탕후루</b>도 설탕무첨가 제품이... 삼양사는 지난 <b>2016</b> 자체 개발 효소로 알룰로스 양산에 성공했다. 이후 2020년부터 알룰로스를 본격적으로 생산해... ",,https://www.imaeil.com/page/view/2024102013371516436,https://n.news.naver.com/mnews/article/088/0000910563?sid=101
탕후루,,"두바이 초콜릿 다음은 스웨덴 캔디?… 유통업계, 생소한 맛 발굴 전력","작년 중국 간식 <b>탕후루</b>에서 시작해, 올해 여름에는 중동 두바이 초콜릿이 인기를 끌었다. 이제 그 자리는... <b>2016</b>년에는 대만에서 대왕 카스테라가 상륙했다. 대왕 카스테라는 부드럽고 달콤한 맛과 압도적인 크기를... ",,https://biz.chosun.com/distribution/food/2024/10/08/V6JIEY44JFCRFPJODXGIYAM4DY/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0001022495?sid=101
탕후루,,[위클리포유 커버 스토리] 우리의 밤은 당신의 낮보다 맛있다…대구 '夜...,"서문야시장은 <b>2016</b>년 문을 연 서문시장 내 야시장이다. 서문시장 건어물상가 앞 도로 350m 구간 직선 통로에서... <b>탕후루</b>, 아이스크림 와플 등 대중적인 디저트도 가득하다. 가장 인기 있는 음식은 '차돌박이 야키소바'와... ",,https://www.yeongnam.com/web/view.php?key=20240930010003724,https://www.yeongnam.com/web/view.php?key=20240930010003724
탕후루,,"모모랜드 낸시, 화이트 룩에 블루 셔츠 툭…'실패 없는 조합'","공개된 사진 속 낸시는 <b>탕후루</b>를 손에 든 채 포즈를 취하고 있다. 낸시는 깔끔한 민무늬 화이트 티셔츠와... 한편, 낸시는 <b>2016</b>년 11월 그룹 모모랜드로 데뷔해 '뿜뿜' '어마어마해' 등의 히트곡으로 사랑을 받았다. 지난해... ",,https://www.moneys.co.kr/article/2024092710362933624,https://m.entertain.naver.com/article/417/0001029716
탕후루,,"[손병관의 뉴스프레소] 체코 원전, 자금 지원은 없다더니...",3) 지금 출산율로는 이민자 2배 늘려도 인구 감소 <b>2016</b>~2020년 우리나라에 들어오는 이민자 수는 연평균 13만... 커피점 … <b>탕후루</b> … 스터디카페 된다하면 '불나방 창업' 골병 ▲ 한겨레 = 금융지원 없다더니…정부... ,,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003066285&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002447183?sid=102
탕후루,,왜 새로운 맛에 열광하나?…대만카스테라-<b>탕후루</b> 잇는 요아정 열풍 뜯어...,<b>탕후루</b>도 인기가 꺼져가는 추세다. 행정안전부에 따르면 지난해 <b>탕후루</b> 가게는 1200곳 넘게 문을 열었지만... <b>2016</b>년 신공장을 지어 생산라인을 2배 키웠더니 되레 인기가 떨어지며 월 매출이 50억원 수준으로 낮아진 바... ,,https://www.seoul.co.kr/news/economy/distribution/2024/09/15/20240915500052?wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003480729?sid=101
탕후루,,"젊은층 사로잡는 '단 거', 귀 건강에는 'Danger'","<b>탕후루</b>, 두바이 초콜릿의 인기가 높아졌다가 사그라드는 등 이색적인 디저트가 주목받고 있다. 유행 따라... 건강보험심사평가원 통계에 따르면 2020년 30대 당뇨병 환자와 20대 당뇨병 환자가 <b>2016</b>년보다 각각 25.5%와 47... ",,http://www.mkhealth.co.kr/news/articleView.html?idxno=69539,http://www.mkhealth.co.kr/news/articleView.html?idxno=69539
탕후루,,[경제쏙쏙] '종이 빨대의 배신'…플라스틱보다 환경에 더 나빠,"<b>2016</b>년에는 대만에서 물 건너왔다는 '대왕 카스테라'가 등장했죠. 2년 뒤에는 타피오카 펄을 흑설탕 시럽에... 또 여러가지 과일을 설탕에 코팅한 <b>탕후루</b>, 그리고 아랍에미레이트 두바이에서 물건너 왔다는 두바이 초콜릿이... ",,http://www.yonhapnewstv.co.kr/MYH20240906015200641/?input=1825m,https://n.news.naver.com/mnews/article/422/0000680660?sid=101
탕후루,,대체당 투톱 경쟁 치열…삼양사 &quot;생산량 4배&quot; vs 대상 &quot;B2C 공략&quot;,삼양사는 지난 <b>2016</b>년 자체 효소 기술 기반의 액상 알룰로스 개발에 성공했다. 2020년에는 울산 공장에서... 한 업계 관계자는 &quot;무설탕 <b>탕후루</b>까지 등장하는 등 대체당을 활용한 메뉴들이 계속해서 출시되고 있다&quot;며... ,,https://www.ajunews.com/view/20240828153954924,https://www.ajunews.com/view/20240828153954924
탕후루,,&quot;매일 흰쌀밥? 노화 풀 액셀…천천히 늙으려면 이렇게 먹어라&quot;,"‘저속노화 식사’ 전도사, 정희원 서울아산병원 노년내과 교수 ‘마라<b>탕후루</b>’ 대신 ‘저속노화 식사’... <b>2016</b>~2019년 한 연구를 보면 3년 간 주문 양념통닭의 양념이 더 달고 더 짜졌다고 해요. ‘비만촉진환경’... ",,https://www.joongang.co.kr/article/25272824,https://n.news.naver.com/mnews/article/025/0003381806?sid=102
탕후루,,대만 카스테라부터 <b>탕후루</b>까지…유통가 마른 장작의 역사,‘디저트 대세’ 자리를 요아정에 자리를 내준 <b>탕후루</b>부터 과거 대만 카스테라까지 유통업계를 휩쓸고 간... ◆ <b>2016</b>년 대만 카스테라 <b>2016</b>년 대만에서 물 건너왔다는 ‘대왕 카스테라’가 등장했다. ‘대만 야시장의... ,,https://magazine.hankyung.com/business/article/202408144328b,https://n.news.naver.com/mnews/article/050/0000078987?sid=101
탕후루,,&quot;매일 흰쌀밥 먹는 건 가속노화 쪽으로 풀 액셀 밟는 것&quot;,"━ ‘저속노화 식사’ 전도사, 정희원 서울아산병원 노년내과 교수 ‘마라<b>탕후루</b>’ 대신 ‘저속노화... <b>2016</b>~2019년 한 연구를 보면 3년 간 주문 양념통닭의 양념이 더 달고 더 짜졌다고 해요. ‘비만촉진환경’ ‘당뇨를... ",,https://www.joongang.co.kr/article/25272745,https://n.news.naver.com/mnews/article/353/0000048933?sid=102
탕후루,,2024년 중국 프랜차이즈 전시회 참관기,"사 전시회 현장&gt; [자료: A사 홈페이지, KOTRA 상하이 무역관 촬영] ② <b>탕후루</b> 프랜차이즈 브랜드 B사... &lt;<b>2016</b>~2023년 중국 외식업 시장 규모&gt; (단위: 조 위안) [자료: 상치산업연구원(商启产业研究院)] 중국 최대... ",,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=110&CONTENTS_NO=1&bbsGbn=245&bbsSn=245&pNttSn=218526,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=110&CONTENTS_NO=1&bbsGbn=245&bbsSn=245&pNttSn=218526
탕후루,,'보컬神' 김범수가 마라<b>탕후루</b>를? 8년 만 캐나다 투어 성료,"'여행, The Original'은 김범수가 지난 <b>2016</b>년 이후 약 8년 만에 캐나다에서 개최하는 공연이다. 앞서 3개 지역... 김범수는 개인 유튜브 채널 '김범수 KIM BUM SOO'를 통해 화제가 되었던 '마라<b>탕후루</b>', '티라미수케익' 등을 명품... ",,http://www.osen.co.kr/article/G1112400951,https://m.entertain.naver.com/article/109/0005140604
탕후루,,"김범수, 캐나다서 '마라<b>탕후루</b>' 명품 라이프..투어 성공적 마무리","'여행, The Original'은 김범수가 지난 <b>2016</b>년 이후 약 8년 만에 캐나다에서 개최하는 공연이다. 앞서 3개 지역... 김범수는 개인 유튜브 채널 '김범수 KIM BUM SOO'를 통해 화제가 되었던 '마라<b>탕후루</b>', '티라미수케익' 등을 명품... ",,https://www.starnewskorea.com/stview.php?no=2024082116424397951,https://m.entertain.naver.com/article/108/0003259979
탕후루,,"김범수, 8년 만에 캐나다 투어 '여행, The Original' 성료","'여행, The Original'은 김범수가 지난 <b>2016</b>년 이후 약 8년 만에 캐나다에서 개최하는 공연이다. 앞서 3개 지역... 김범수는 개인 유튜브 채널 '김범수 KIM BUM SOO'를 통해 화제가 되었던 '마라<b>탕후루</b>', '티라미수케익' 등을 명품... ",,http://www.newsinside.kr/news/articleView.html?idxno=2540091,http://www.newsinside.kr/news/articleView.html?idxno=2540091
탕후루,,"'보고싶다'→'마라<b>탕후루</b>'…김범수, 8년만 캐나다 투어 성료","'여행, The Original'은 김범수가 지난 <b>2016</b>년 이후 약 8년 만에 캐나다에서 개최하는 공연이다. 앞서 3개 지역... 김범수는 개인 유튜브 채널 '김범수 KIM BUM SOO'를 통해 화제가 되었던 '마라<b>탕후루</b>', '티라미수케익' 등을 명품... ",,http://www.tvdaily.co.kr/read.php3?aid=17242237331722548010,http://www.tvdaily.co.kr/read.php3?aid=17242237331722548010
탕후루,,"김범수, 8년 만 캐나다 투어 '여행, 디 오리지널' 성료","이는 김범수가 지난 <b>2016</b>년 이후 약 8년 만에 캐나다에서 개최한 공연으로, 3개 지역 공연이 전석 매진됐다.... 김범수는 개인 유튜브 채널 '김범수(KIM BUM SOO)'에서 보여줬던 '마라<b>탕후루</b>' '티라미수케익' 등을 불렀다.... ",,https://www.newsis.com/view/NISX20240821_0002857157,https://m.entertain.naver.com/article/003/0012739532
탕후루,,"김범수, 8년 만 캐나다 투어 '여행, 디 오리지널' 성료","'여행, 디 오리지널'은 김범수가 지난 <b>2016</b>년 이후 약 8년 만에 캐나다에서 개최하는 공연이다. 앞서 3개 지역... 김범수는 개인 유튜브 채널을 통해 화제가 되었던 '마라<b>탕후루</b>', '티라미수케익' 등을 명품 라이브로 선보여... ",,https://www.hankookilbo.com/News/Read/A2024082111010004613?did=NA,https://m.entertain.naver.com/article/469/0000818788
탕후루,,"김범수, 8년 만에 캐나다 투어 ‘여행, The Original’ 성료","‘여행, The Original’은 김범수가 지난 <b>2016</b>년 이후 약 8년 만에 캐나다에서 개최하는 공연이다. 앞서 3개... 김범수는 개인 유튜브 채널 ‘김범수 KIM BUM SOO’를 통해 화제가 되었던 ‘마라<b>탕후루</b>’, ‘티라미수케익’... ",,https://www.bntnews.co.kr/article/view/bnt202408210064,https://www.bntnews.co.kr/article/view/bnt202408210064
탕후루,,김범수 8년 만에 캐나다 투어 성료...&quot;뜨거운 성원 덕 많은 힘 얻어&quot;,"'여행, The Original'은 김범수가 <b>2016</b>년 이후 약 8년 만에 캐나다에서 개최하는 공연이다. 앞서 3개 지역 공연이... 김범수는 개인 유튜브 채널 '김범수 KIM BUM SOO'를 통해 화제가 되었던 '마라<b>탕후루</b>', '티라미수케익' 등을... ",,https://www.slist.kr/news/articleView.html?idxno=573467,https://www.slist.kr/news/articleView.html?idxno=573467
탕후루,,"김범수, 단독 콘서트 '여행, The Original' 캐나다 공연 성료.. &quot;함께한 모...","'여행, The Original'은 김범수가 지난 <b>2016</b>년 이후 약 8년 만에 캐나다에서 개최하는 공연이다. 앞서 3개 지역... 김범수는 개인 유튜브 채널 '김범수 KIM BUM SOO'를 통해 화제가 되었던 '마라<b>탕후루</b>', '티라미수케익' 등을 명품... ",,https://www.stardailynews.co.kr/news/articleView.html?idxno=457461,https://www.stardailynews.co.kr/news/articleView.html?idxno=457461
탕후루,,"김범수, 캐나다 투어 '여행, The Original' 성황리 마무리 '종합선물세트...","'여행, The Original'은 김범수가 지난 <b>2016</b>년 이후 약 8년 만에 캐나다에서 개최하는 공연이다. 앞서 3개 지역... 김범수는 개인 유튜브 채널 '김범수 KIM BUM SOO'를 통해 화제가 되었던 '마라<b>탕후루</b>', '티라미수케익' 등을 명품... ",,http://enter.etoday.co.kr/news/view/263797,http://enter.etoday.co.kr/news/view/263797
탕후루,,"김범수, ‘보고싶다’→‘마라<b>탕후루</b>’ 캐나다 뜨겁게 달궜다","‘여행, The Original’은 김범수가 지난 <b>2016</b>년 이후 약 8년 만에 캐나다에서 개최하는 공연이다. 앞서 3개... 김범수는 개인 유튜브 채널 ‘김범수 KIM BUM SOO’를 통해 화제가 되었던 ‘마라<b>탕후루</b>’, ‘티라미수케익’... ",,https://sports.khan.co.kr/news/sk_index.html?art_id=202408211025003&sec_id=540301&pt=nv,https://m.entertain.naver.com/article/144/0000983379
탕후루,,[오늘 뭐 먹지] 농심·오리온·롯데웰푸드 외,국내 붕어빵과 유사한 '타이야끼(Bnh c Taiyaki)'는 <b>2016</b>년부터 베트남 길거리 음식으로 유행하며 대도시... '달콤왕가<b>탕후루</b>(달콤나라앨리스)'가 신메뉴 '설탕 무첨가 <b>탕후루</b>'를 출시해 제로 열풍을 이어간다. 지난 2일 출시한... ,,http://www.newsprime.co.kr/news/article.html?no=651445,http://www.newsprime.co.kr/news/article.html?no=651445
탕후루,,"“식습관, 평생 건강 좌우”…영양정책 필요한 이유 [단짠의 배신⑥]","마라탕 후에 <b>탕후루</b>, 삼겹살 먹고 두바이 초콜릿, 치킨 뒤엔 망고 케이크. 오늘도 ‘단짠의 굴레’에... 2011년 나트륨 저감 정책을 전개하고, 이어 <b>2016</b>년부터는 당류 섭취를 줄이기 위한 방안들을 마련했다. 오는... ",,https://www.kukinews.com/article/view/kuk202408010153,https://www.kukinews.com/article/view/kuk202408010153
탕후루,,"'견미리家' 이유비, 생얼로 나들이 나온 '첫째 공주'…처피뱅에도 굴욕...","이유비는 6일 자신의 인스타그램에 &quot;오늘 하루 포챠코랑 <b>탕후루</b>랑 피자랑 등등&quot; 사진 속에서 이유비는... 해당 주택은 <b>2016</b>년 기준 이미 100억원 이상으로 평가됐으나, 현재는 주변 지가 상승으로 시세가 크게 올랐을... ",,https://tenasia.hankyung.com/article/2024080771294,https://m.entertain.naver.com/article/312/0000674277
탕후루,,요아정→크루키→두바이 초콜릿…Z세대 몰릴 다음 디저트는 '이것'? [솔...,"<b>2016</b>년 등장한 대왕 카스텔라의 선풍적인 인기에 왕좌를 내어줘야 했습니다. 대왕 카스텔라는 길거리에서부터 느껴지는 고소한 냄새, 압도적인 크기, 구름을 연상케 하는 퐁실퐁실한 식감으로 최근의 <b>탕후루</b>와 같은... ",,https://www.etoday.co.kr/news/view/2386650,https://www.etoday.co.kr/news/view/2386650
